year,section,population_00-19,population_20-29,population_30-49,population_50-64,population_65-99,population_total,lat,lon
2016,1503005014,376.0,166.0,601.0,364.0,532.0,2039.0,43.36939675806365,-8.417245131045727
2016,1503005015,209.0,112.0,427.0,285.0,365.0,1398.0,43.37313317822757,-8.422655309684323
2016,1503005016,153.0,94.0,394.0,267.0,324.0,1232.0,43.3664537420081,-8.42315916415336
2016,1503005017,353.0,145.0,540.0,424.0,270.0,1732.0,43.37440551726991,-8.426970772239947
2016,1503005018,450.0,225.0,757.0,561.0,204.0,2197.0,43.37553384523721,-8.435021272497222
2016,1503005019,342.0,86.0,515.0,253.0,186.0,1382.0,43.37359680494429,-8.43400125818593
2016,1503005020,253.0,88.0,370.0,235.0,134.0,1080.0,43.373712811566165,-8.430313387643608
2016,1503005021,455.0,87.0,650.0,243.0,149.0,1584.0,43.37469233375581,-8.434411654190576
2016,1503005022,567.0,145.0,872.0,376.0,221.0,2181.0,43.37222953371156,-8.434280935992843
2016,1503006001,266.0,133.0,457.0,328.0,373.0,1557.0,43.36309338394722,-8.415662075158057
2016,1503006002,199.0,164.0,486.0,328.0,416.0,1593.0,43.363940171995296,-8.419079326857076
2016,1503006003,143.0,127.0,318.0,200.0,324.0,1112.0,43.36298960196614,-8.418055353884075
2016,1503006004,109.0,77.0,270.0,138.0,250.0,844.0,43.36102085344021,-8.41896836348178
2016,1503006005,129.0,90.0,274.0,213.0,367.0,1073.0,43.36013482197587,-8.420285162996963
2016,1503006006,115.0,62.0,247.0,130.0,199.0,753.0,43.35897383737742,-8.42148841176737
2016,1503006007,138.0,80.0,260.0,175.0,277.0,930.0,43.35991431354071,-8.421626350182189
2016,1503006008,149.0,74.0,338.0,187.0,208.0,956.0,43.361903726636726,-8.419188696563316
2016,1503006009,192.0,126.0,452.0,248.0,430.0,1448.0,43.362249763942934,-8.420438269220192
2016,1503006010,144.0,122.0,330.0,234.0,328.0,1158.0,43.36178276230275,-8.423259360826377
2016,1503006011,97.0,94.0,247.0,138.0,203.0,779.0,43.363520453335695,-8.420671364893275
2016,1503006012,244.0,125.0,477.0,283.0,451.0,1580.0,43.36250007918116,-8.424126951447299
2016,1503006013,139.0,96.0,322.0,183.0,341.0,1081.0,43.36364933096789,-8.42383828189537
2016,1503006014,200.0,127.0,417.0,265.0,347.0,1356.0,43.36438184275343,-8.4228849514282
2016,1503006015,177.0,140.0,388.0,277.0,313.0,1295.0,43.365230043828404,-8.421596420050173
2016,1503006016,203.0,152.0,447.0,244.0,357.0,1403.0,43.36501240357933,-8.423814037195143
2016,1503006017,201.0,108.0,434.0,249.0,333.0,1325.0,43.360948555655774,-8.417140537092747
2016,1503006018,130.0,121.0,270.0,199.0,365.0,1085.0,43.361948416575665,-8.417357595256656
2016,1503006019,148.0,108.0,304.0,226.0,315.0,1101.0,43.3601224662407,-8.418819716328056
2016,1503006020,134.0,74.0,251.0,151.0,236.0,846.0,43.36191663508788,-8.42158848258155
2016,1503006021,130.0,79.0,307.0,171.0,280.0,967.0,43.363185924379366,-8.422027808239996
2016,1503006022,89.0,71.0,218.0,112.0,214.0,704.0,43.364207535717235,-8.422133595961844
2016,1503006023,160.0,132.0,347.0,253.0,354.0,1246.0,43.36085205163768,-8.422146163984037
2016,1503007001,222.0,128.0,426.0,253.0,341.0,1370.0,43.35364887197364,-8.396170113559924
2016,1503007002,218.0,120.0,494.0,303.0,458.0,1593.0,43.35290679682416,-8.392668238960741
2016,1503007003,139.0,62.0,314.0,132.0,154.0,801.0,43.35287980028643,-8.395553498791248
2016,1503007004,219.0,117.0,465.0,275.0,465.0,1541.0,43.35187447969187,-8.389333914744084
2016,1503007005,160.0,87.0,320.0,215.0,268.0,1050.0,43.35223314430292,-8.393469034781402
2016,1503007006,267.0,175.0,583.0,416.0,390.0,1831.0,43.350893609676724,-8.390633608668766
2016,1503007007,232.0,170.0,487.0,349.0,291.0,1529.0,43.35131186819669,-8.395760965941196
2016,1503007008,270.0,143.0,538.0,305.0,331.0,1587.0,43.351676512627705,-8.397793222492233
2016,1503007009,237.0,158.0,513.0,388.0,383.0,1679.0,43.35312989854091,-8.402864492895729
2016,1503007010,159.0,116.0,353.0,256.0,301.0,1185.0,43.353703752731015,-8.40029404541964
2016,1503007011,190.0,179.0,437.0,340.0,340.0,1486.0,43.35324433794241,-8.3989706694025
2016,1503007012,239.0,139.0,453.0,347.0,423.0,1601.0,43.355083494671064,-8.398590962048312
2016,1503007013,233.0,171.0,504.0,401.0,605.0,1914.0,43.354152676438055,-8.391977012756268
2016,1503007014,239.0,172.0,509.0,391.0,397.0,1708.0,43.352372776719086,-8.388198321432052
2016,1503007015,325.0,160.0,524.0,396.0,383.0,1788.0,43.34884269235172,-8.41181587694477
2016,1503007016,165.0,84.0,335.0,219.0,314.0,1117.0,43.346329292455344,-8.412350509002344
2016,1503007017,80.0,70.0,187.0,195.0,210.0,742.0,43.34991289186907,-8.406324217684512
2016,1503007018,138.0,87.0,299.0,211.0,460.0,1195.0,43.34792960107183,-8.404357105790476
2016,1503007019,130.0,96.0,292.0,285.0,275.0,1078.0,43.34662352423009,-8.409504097062863
2016,1503007020,297.0,120.0,473.0,335.0,317.0,1542.0,43.350516788388994,-8.403631698613466
2016,1503007021,207.0,127.0,440.0,254.0,426.0,1454.0,43.3481565587473,-8.39758478675951
2016,1503007022,212.0,140.0,346.0,295.0,302.0,1295.0,43.347190057182935,-8.400099720823484
2016,1503007023,169.0,102.0,343.0,285.0,398.0,1297.0,43.34610114254925,-8.402124570945334
2016,1503007025,86.0,59.0,178.0,138.0,246.0,707.0,43.344540048439185,-8.403860617885668
2016,1503007026,119.0,48.0,229.0,150.0,243.0,789.0,43.34436413297657,-8.400886081389384
2016,1503007027,147.0,92.0,324.0,239.0,353.0,1155.0,43.34353014788304,-8.403735118227631
2016,1503007028,138.0,110.0,388.0,430.0,333.0,1399.0,43.34212875829454,-8.413102827405224
2016,1503007029,112.0,89.0,249.0,231.0,373.0,1054.0,43.350008459021346,-8.408480171971936
2016,1503007030,199.0,114.0,390.0,307.0,426.0,1436.0,43.34418106728363,-8.411051612914227
2016,1503007031,252.0,145.0,501.0,245.0,260.0,1403.0,43.34307675379143,-8.423046126472927
2016,1503007033,151.0,83.0,267.0,252.0,249.0,1002.0,43.345290289954065,-8.405585262971782
2016,1503007034,106.0,73.0,210.0,252.0,270.0,911.0,43.346581208275104,-8.407323055031522
2016,1503007035,201.0,162.0,417.0,351.0,377.0,1508.0,43.347841670823655,-8.401478852474698
2016,1503007036,484.0,199.0,1025.0,414.0,235.0,2357.0,43.338450773443135,-8.413089816212487
2016,1503007038,195.0,116.0,405.0,248.0,347.0,1311.0,43.34681765528553,-8.39884878686182
2016,1503007039,220.0,115.0,372.0,287.0,225.0,1219.0,43.349275441443964,-8.395632600267703
2016,1503007040,185.0,109.0,338.0,250.0,300.0,1182.0,43.35026214090248,-8.393256099247749
2016,1503007041,190.0,100.0,286.0,278.0,141.0,995.0,43.35025955919446,-8.400373607106985
2016,1503007042,419.0,185.0,617.0,490.0,372.0,2083.0,43.34045746824218,-8.405284818811191
2016,1503007043,302.0,119.0,455.0,305.0,175.0,1356.0,43.34179544401284,-8.402695364955068
2016,1503008001,187.0,110.0,416.0,244.0,337.0,1294.0,43.34104751962568,-8.39572060769669
2016,1503008002,383.0,183.0,735.0,320.0,334.0,1955.0,43.345333256643876,-8.39726781558753
2016,1503008003,264.0,161.0,483.0,345.0,242.0,1495.0,43.343928503001415,-8.389840233318306
2016,1503008004,308.0,111.0,503.0,244.0,313.0,1479.0,43.337232256907235,-8.398017653830419
2016,1503008005,342.0,156.0,725.0,445.0,466.0,2134.0,43.32631216586304,-8.397594076956773
2016,1503008006,216.0,113.0,390.0,267.0,202.0,1188.0,43.32950701060477,-8.3851079036381
2016,1503008007,245.0,109.0,399.0,147.0,101.0,1001.0,43.333180075557095,-8.390886037132047
2016,1503009001,720.0,235.0,962.0,442.0,259.0,2618.0,43.330696870335,-8.408549872489626
2016,1503009002,387.0,159.0,658.0,334.0,306.0,1844.0,43.31845240122822,-8.428419366442089
2016,1503009003,707.0,114.0,1413.0,123.0,77.0,2434.0,43.33355286790009,-8.438316176434665
2016,1503009004,644.0,207.0,1329.0,179.0,94.0,2453.0,43.32473947373815,-8.445744789434485
2016,1503009005,450.0,41.0,875.0,74.0,32.0,1472.0,43.32149031598168,-8.45004387584234
2016,1503009006,239.0,36.0,437.0,61.0,16.0,789.0,43.326962819486305,-8.430062120049698
2016,1503010001,102.0,76.0,260.0,220.0,236.0,894.0,43.35721206234119,-8.44504984735876
2016,1503010002,193.0,201.0,406.0,493.0,389.0,1682.0,43.359130196687445,-8.423768233641036
2016,1503010003,176.0,198.0,376.0,462.0,346.0,1558.0,43.36017452967591,-8.424926232763758
2016,1503010004,178.0,174.0,362.0,395.0,275.0,1384.0,43.36119716535212,-8.426205222223006
2016,1503010005,492.0,140.0,1055.0,288.0,218.0,2193.0,43.3529205713134,-8.42168931217999
2016,1503010006,227.0,100.0,427.0,246.0,191.0,1191.0,43.35738960727764,-8.420371724899978
2016,1503101001,153.0,120.0,322.0,265.0,404.0,1264.0,43.30493933096792,-8.367351159483968
2016,1503101002,269.0,101.0,491.0,195.0,214.0,1270.0,43.314250637211195,-8.367181902443056
2016,1503101003,502.0,163.0,849.0,376.0,332.0,2222.0,43.31624835177701,-8.369708308134236
2016,1503101004,290.0,165.0,435.0,381.0,175.0,1446.0,43.315995622123225,-8.373036252694467
2016,1503101005,308.0,165.0,554.0,360.0,258.0,1645.0,43.31507092618645,-8.364328711881207
2016,1503101006,164.0,63.0,288.0,113.0,68.0,696.0,43.3150389173054,-8.369754009963254
2016,1503101007,500.0,87.0,783.0,219.0,125.0,1714.0,43.31784973053911,-8.364163356823662
2016,1503102001,301.0,178.0,523.0,331.0,230.0,1563.0,43.32478949433928,-8.378796654739984
2016,1503102002,477.0,154.0,816.0,363.0,253.0,2063.0,43.31928501198254,-8.386045775024169
2016,1503102003,151.0,148.0,371.0,303.0,170.0,1143.0,43.30853731846141,-8.379111777331733
2016,1503102004,414.0,271.0,617.0,566.0,420.0,2288.0,43.31164996747741,-8.403616833086145
2016,1503102005,514.0,102.0,914.0,242.0,160.0,1932.0,43.32061727811011,-8.381141670065405
2016,1503102006,309.0,156.0,540.0,316.0,221.0,1542.0,43.30876056800347,-8.386176121635062
2016,1503102007,339.0,203.0,572.0,417.0,267.0,1798.0,43.32773214619168,-8.380696983767134
2016,1503102008,139.0,81.0,299.0,144.0,106.0,769.0,43.31782057520354,-8.376206342410905
2016,1503102009,309.0,89.0,459.0,184.0,152.0,1193.0,43.32359470550021,-8.38693483417311
2016,1503103001,235.0,104.0,450.0,300.0,379.0,1468.0,43.29384483692696,-8.388667869704914
2016,1503103002,532.0,143.0,831.0,436.0,509.0,2451.0,43.270605687060275,-8.42072186356212
2016,1503103003,150.0,108.0,311.0,257.0,345.0,1171.0,43.25052407453755,-8.417966483281786
2016,1503201001,67.0,62.0,174.0,185.0,274.0,762.0,43.13565484915624,-8.008142073397986
2016,1503201002,219.0,136.0,430.0,311.0,319.0,1415.0,43.155655918494965,-8.023035451048637
2016,1503202001,237.0,171.0,496.0,413.0,486.0,1803.0,43.12546992990568,-8.111272451571947
2016,1503301001,175.0,110.0,338.0,253.0,318.0,1194.0,42.72600271258846,-8.682062713895547
2016,1503301003,124.0,90.0,263.0,187.0,287.0,951.0,42.71562299640231,-8.743994191387182
2016,1503301004,102.0,69.0,172.0,151.0,214.0,708.0,42.73200861710895,-8.708107945407903
2016,1503401001,93.0,108.0,242.0,190.0,268.0,901.0,43.01356014790299,-9.0950155048145
2016,1503401002,64.0,70.0,142.0,131.0,229.0,636.0,42.92721838397956,-9.11760094004385
2016,1503402001,99.0,58.0,196.0,143.0,238.0,734.0,42.98621215310429,-9.036139097550441
2016,1503402002,96.0,104.0,215.0,185.0,214.0,814.0,42.97666826647335,-9.129549868350903
2016,1503501001,71.0,55.0,180.0,141.0,205.0,652.0,43.46575728919397,-8.156656022659662
2016,1503501002,240.0,110.0,433.0,351.0,378.0,1512.0,43.47925109273171,-8.164653892289431
2016,1503501003,182.0,107.0,405.0,322.0,401.0,1417.0,43.467902314229924,-8.137876527950494
2016,1503501004,191.0,114.0,444.0,306.0,360.0,1415.0,43.467643290421975,-8.16985641321903
2016,1503501005,194.0,109.0,358.0,271.0,237.0,1169.0,43.47492064442435,-8.17903500357922
2016,1503501006,157.0,91.0,367.0,260.0,492.0,1367.0,43.47781208201742,-8.17315069657014
2016,1503501007,295.0,135.0,574.0,321.0,241.0,1566.0,43.4744507915008,-8.16480583404308
2016,1503501008,120.0,68.0,260.0,177.0,195.0,820.0,43.47238279140811,-8.169383037126723
2016,1503502001,163.0,120.0,370.0,351.0,507.0,1511.0,43.458890816022354,-8.17921563213746
2016,1503502002,125.0,85.0,273.0,224.0,371.0,1078.0,43.454776114381716,-8.196525374767635
2016,1503502003,104.0,43.0,198.0,166.0,232.0,743.0,43.438669438036044,-8.18766683027942
2016,1503601001,110.0,77.0,215.0,232.0,177.0,811.0,43.48005527286946,-8.224450502933252
2016,1503601002,104.0,89.0,237.0,302.0,330.0,1062.0,43.48260261372829,-8.224800007703559
2016,1503601003,247.0,177.0,394.0,507.0,535.0,1860.0,43.484848709766055,-8.22688006636866
2016,1503601004,119.0,93.0,210.0,199.0,238.0,859.0,43.4858211630277,-8.225263363455246
2016,1503601005,166.0,102.0,299.0,181.0,277.0,1025.0,43.48685497185286,-8.224070879639802
2016,1503601006,359.0,148.0,626.0,450.0,312.0,1895.0,43.485242015703456,-8.221508603360586
2016,1503602001,227.0,119.0,390.0,277.0,357.0,1370.0,43.48332764079266,-8.23084157745903
2016,1503602003,109.0,72.0,225.0,179.0,211.0,796.0,43.48530027338374,-8.231444857704295
2016,1503602004,203.0,91.0,366.0,226.0,403.0,1289.0,43.48647069907929,-8.233488360629023
2016,1503602005,145.0,146.0,329.0,332.0,477.0,1429.0,43.48927890232005,-8.230138630082976
2016,1503602006,79.0,45.0,180.0,161.0,251.0,716.0,43.487207963362884,-8.22769376036682
2016,1503602008,177.0,92.0,305.0,263.0,361.0,1198.0,43.48871580613366,-8.224539605672048
2016,1503602009,101.0,54.0,241.0,174.0,245.0,815.0,43.49053874481525,-8.225045152062895
2016,1503602010,221.0,145.0,425.0,307.0,378.0,1476.0,43.491334869543095,-8.223490020901355
2016,1503602011,142.0,106.0,284.0,275.0,304.0,1111.0,43.49252571064345,-8.221003729228501
2016,1503602012,180.0,111.0,373.0,253.0,328.0,1245.0,43.49136922903407,-8.22006612175703
2016,1503602013,127.0,95.0,293.0,213.0,317.0,1045.0,43.490575374136554,-8.219169533965246
2016,1503602014,166.0,112.0,356.0,281.0,361.0,1276.0,43.4893326834704,-8.220011909607752
2016,1503602015,184.0,127.0,330.0,295.0,380.0,1316.0,43.48770549732669,-8.22037766619439
2016,1503602016,155.0,92.0,308.0,212.0,320.0,1087.0,43.48881883389077,-8.218216885386688
2016,1503603001,102.0,53.0,188.0,118.0,178.0,639.0,43.48333743315771,-8.233972302942938
2016,1503603002,110.0,57.0,184.0,142.0,180.0,673.0,43.485003919771806,-8.235227810237896
2016,1503603003,200.0,78.0,302.0,212.0,250.0,1042.0,43.486620253869106,-8.236639210828358
2016,1503603004,212.0,87.0,351.0,215.0,314.0,1179.0,43.48805223688231,-8.238541438633616
2016,1503604001,106.0,77.0,203.0,164.0,199.0,749.0,43.47954153288561,-8.238222505569954
2016,1503604002,107.0,78.0,224.0,165.0,228.0,802.0,43.48280730941329,-8.237519801328569
2016,1503604003,196.0,72.0,292.0,192.0,236.0,988.0,43.48398420437317,-8.238597924396275
2016,1503605001,191.0,104.0,304.0,200.0,214.0,1013.0,43.480788725376236,-8.242106930032286
2016,1503605002,204.0,122.0,351.0,298.0,383.0,1358.0,43.48269319072919,-8.241424121588084
2016,1503605003,164.0,95.0,294.0,237.0,321.0,1111.0,43.485596676929745,-8.243642114822233
2016,1503605004,163.0,96.0,273.0,241.0,215.0,988.0,43.48092888347682,-8.246698341552928
2016,1503606001,279.0,177.0,523.0,367.0,319.0,1665.0,43.48049636566172,-8.22397861930165
2016,1503606002,116.0,67.0,254.0,157.0,221.0,815.0,43.484801766947285,-8.21213773632436
2016,1503606003,113.0,75.0,233.0,154.0,338.0,913.0,43.48556683382272,-8.208442676197095
2016,1503606004,117.0,73.0,251.0,274.0,437.0,1152.0,43.485112912775655,-8.205169134795051
2016,1503606005,138.0,65.0,241.0,160.0,176.0,780.0,43.48437622698162,-8.202607005666662
2016,1503606006,212.0,94.0,357.0,238.0,395.0,1296.0,43.48266613024144,-8.201192231446761
2016,1503606008,55.0,40.0,182.0,157.0,254.0,688.0,43.484198783708585,-8.208792328287492
2016,1503606009,130.0,72.0,208.0,219.0,309.0,938.0,43.48271625220384,-8.206976190289229
2016,1503606011,114.0,50.0,201.0,126.0,219.0,710.0,43.48096814311764,-8.206476133816881
2016,1503606012,115.0,59.0,259.0,155.0,346.0,934.0,43.479937500712595,-8.204089733856605
2016,1503606013,137.0,67.0,279.0,321.0,169.0,973.0,43.47850910179555,-8.203939506023783
2016,1503606014,243.0,131.0,370.0,297.0,233.0,1274.0,43.48981869972915,-8.215469835473648
2016,1503606015,161.0,85.0,278.0,225.0,291.0,1040.0,43.48686673783268,-8.20417447695715
2016,1503606017,205.0,140.0,373.0,334.0,285.0,1337.0,43.49241825184477,-8.210689161336571
2016,1503607001,205.0,180.0,399.0,387.0,374.0,1545.0,43.4927638455031,-8.217397487647645
2016,1503607002,154.0,121.0,267.0,286.0,234.0,1062.0,43.49261928251199,-8.21549465107705
2016,1503607003,335.0,157.0,643.0,442.0,415.0,1992.0,43.49395837227527,-8.211905323756605
2016,1503607004,116.0,73.0,251.0,197.0,308.0,945.0,43.497432564942265,-8.21273752883081
2016,1503607005,224.0,89.0,384.0,278.0,334.0,1309.0,43.5124573448615,-8.206334981598674
2016,1503607006,297.0,135.0,505.0,342.0,390.0,1669.0,43.50610383029398,-8.220512634516227
2016,1503607008,185.0,107.0,377.0,282.0,298.0,1249.0,43.49701889494798,-8.225338173091613
2016,1503607009,87.0,42.0,173.0,137.0,196.0,635.0,43.494111341368836,-8.224712182352448
2016,1503608001,219.0,136.0,411.0,336.0,338.0,1440.0,43.49380098905774,-8.238364249710585
2016,1503608002,188.0,105.0,338.0,293.0,335.0,1259.0,43.50601850138708,-8.233157000818842
2016,1503608003,173.0,90.0,301.0,245.0,278.0,1087.0,43.50893121676815,-8.25778559582812
2016,1503608004,88.0,58.0,181.0,218.0,245.0,790.0,43.49266979287503,-8.263185500934208
2016,1503608005,99.0,70.0,217.0,196.0,199.0,781.0,43.47506771639258,-8.28185305325797
2016,1503608006,92.0,56.0,218.0,211.0,235.0,812.0,43.48461270850603,-8.308427230113159
2016,1503608007,87.0,45.0,201.0,181.0,261.0,775.0,43.51783720207446,-8.295038548171048
2016,1503608008,100.0,80.0,246.0,217.0,251.0,894.0,43.5501872894807,-8.290734052118058
2016,1503608009,99.0,53.0,196.0,173.0,219.0,740.0,43.5329670024281,-8.243786314040078
2016,1503701001,201.0,149.0,385.0,285.0,232.0,1252.0,42.91061350607793,-9.269110012267253
2016,1503701002,130.0,77.0,236.0,172.0,174.0,789.0,42.904489865496465,-9.270855346486773
2016,1503701003,100.0,92.0,217.0,205.0,224.0,838.0,42.8938114910754,-9.271147359695696
2016,1503701004,159.0,94.0,292.0,254.0,291.0,1090.0,42.93358112775716,-9.26752173974258
2016,1503701005,108.0,71.0,191.0,152.0,246.0,768.0,42.956101446173335,-9.249208622257532
2016,1503801001,125.0,116.0,326.0,316.0,362.0,1245.0,43.039571500602655,-8.25229509573226
2016,1503802001,114.0,109.0,311.0,273.0,376.0,1183.0,43.052281126868344,-8.310945596293891
2016,1503901001,110.0,100.0,328.0,317.0,514.0,1369.0,43.28535450221544,-8.06990393755462
2016,1504001001,259.0,183.0,481.0,392.0,430.0,1745.0,43.22232117258148,-9.009407824073776
2016,1504002001,126.0,135.0,321.0,373.0,448.0,1403.0,43.18550084481269,-9.019907892879953
2016,1504101001,164.0,82.0,329.0,236.0,292.0,1103.0,43.2486983143552,-8.621141240729708
2016,1504101002,91.0,63.0,243.0,183.0,264.0,844.0,43.309755524334044,-8.60504588597886
2016,1504101003,79.0,50.0,206.0,149.0,233.0,717.0,43.24697699271553,-8.524535419619147
2016,1504101004,72.0,52.0,153.0,136.0,179.0,592.0,43.220276354976825,-8.568114787218684
2016,1504101005,70.0,64.0,151.0,152.0,204.0,641.0,43.26855925986961,-8.61900097627226
2016,1504101006,221.0,116.0,448.0,274.0,298.0,1357.0,43.25278427416475,-8.56146171399451
2016,1504101007,68.0,63.0,175.0,158.0,291.0,755.0,43.1901646165536,-8.559810144366727
2016,1504101008,77.0,60.0,206.0,185.0,287.0,815.0,43.22598294279153,-8.49163108331465
2016,1504101009,201.0,107.0,419.0,214.0,271.0,1212.0,43.257501848312295,-8.582479464342116
2016,1504101010,107.0,67.0,233.0,159.0,203.0,769.0,43.23017684232153,-8.603460570069087
2016,1504101011,526.0,204.0,1044.0,376.0,340.0,2490.0,43.242738828617505,-8.57839196259224
2016,1504201001,141.0,104.0,280.0,205.0,333.0,1063.0,42.76401654173335,-8.847231110756397
2016,1504201002,159.0,94.0,318.0,224.0,349.0,1144.0,42.74397571570105,-8.889566239359484
2016,1504202001,173.0,120.0,315.0,233.0,381.0,1222.0,42.775173898329584,-8.808913926156498
2016,1504301001,45.0,43.0,139.0,138.0,192.0,557.0,43.319528589201774,-8.81144149827156
